Figure,Setting,Indicator,Group,Subgroup,Time,Start_Time,End_Time,Value,Measure
1,IP,Non-COVID-19,Age,50-64 Years,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,89.2,Percent
1,IP,Non-COVID-19,Age,50-64 Years,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,88.5,Percent
1,IP,Non-COVID-19,Age,50-64 Years,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,86.8,Percent
1,IP,Non-COVID-19,Age,50-64 Years,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,87.3,Percent
1,IP,Non-COVID-19,Age,50-64 Years,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,84.5,Percent
1,IP,Non-COVID-19,Age,50-64 Years,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,84.0,Percent
1,IP,Non-COVID-19,Age,50-64 Years,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,83.4,Percent
1,IP,Non-COVID-19,Age,50-64 Years,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,84.4,Percent
1,IP,Non-COVID-19,Age,50-64 Years,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,80.7,Percent
1,IP,Non-COVID-19,Age,50-64 Years,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,81.2,Percent
1,IP,Non-COVID-19,Age,50-64 Years,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,81.3,Percent
1,IP,Non-COVID-19,Age,50-64 Years,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,81.0,Percent
1,IP,Non-COVID-19,Age,50-64 Years,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,83.1,Percent
1,IP,Non-COVID-19,Age,50-64 Years,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,77.7,Percent
1,IP,Non-COVID-19,Age,50-64 Years,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,79.3,Percent
1,IP,Non-COVID-19,Age,50-64 Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,79.1,Percent
1,IP,Non-COVID-19,Age,50-64 Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,75.7,Percent
1,IP,Non-COVID-19,Age,50-64 Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,76.3,Percent
1,IP,Non-COVID-19,Age,50-64 Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,76.7,Percent
1,IP,Non-COVID-19,Age,50-64 Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,76.2,Percent
1,IP,Non-COVID-19,Age,50-64 Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,74.3,Percent
1,IP,Non-COVID-19,Age,50-64 Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,72.4,Percent
1,IP,Non-COVID-19,Age,50-64 Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,70.9,Percent
1,IP,Non-COVID-19,Age,50-64 Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,68.2,Percent
1,IP,Non-COVID-19,Age,50-64 Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,65.2,Percent
1,IP,Non-COVID-19,Age,50-64 Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,63.8,Percent
1,IP,Non-COVID-19,Age,50-64 Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,65.8,Percent
1,IP,Non-COVID-19,Age,50-64 Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,63.9,Percent
1,IP,Non-COVID-19,Age,50-64 Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,63.7,Percent
1,IP,Non-COVID-19,Age,50-64 Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,63.4,Percent
1,IP,Non-COVID-19,Age,50-64 Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,67.6,Percent
1,IP,Non-COVID-19,Age,50-64 Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,64.8,Percent
1,IP,Non-COVID-19,Age,50-64 Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,66.0,Percent
1,IP,Non-COVID-19,Age,50-64 Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,67.5,Percent
1,IP,Non-COVID-19,Age,50-64 Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,68.3,Percent
1,IP,Non-COVID-19,Age,50-64 Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,68.0,Percent
1,IP,Non-COVID-19,Age,50-64 Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,70.4,Percent
1,IP,Non-COVID-19,Age,50-64 Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,70.0,Percent
1,IP,Non-COVID-19,Age,50-64 Years,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,69.8,Percent
1,IP,Non-COVID-19,Age,50-64 Years,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,68.2,Percent
1,IP,Non-COVID-19,Age,50-64 Years,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,66.7,Percent
1,IP,Non-COVID-19,Age,50-64 Years,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,66.5,Percent
1,IP,Non-COVID-19,Age,50-64 Years,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,63.7,Percent
1,IP,Non-COVID-19,Age,65-74 Years,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,85.1,Percent
1,IP,Non-COVID-19,Age,65-74 Years,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,65.3,Percent
1,IP,Non-COVID-19,Age,65-74 Years,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,59.6,Percent
1,IP,Non-COVID-19,Age,65-74 Years,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,60.7,Percent
1,IP,Non-COVID-19,Age,65-74 Years,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,72.5,Percent
1,IP,Non-COVID-19,Age,65-74 Years,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,77.4,Percent
1,IP,Non-COVID-19,Age,65-74 Years,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,83.8,Percent
1,IP,Non-COVID-19,Age,65-74 Years,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,85.8,Percent
1,IP,Non-COVID-19,Age,65-74 Years,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,86.7,Percent
1,IP,Non-COVID-19,Age,65-74 Years,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,85.4,Percent
1,IP,Non-COVID-19,Age,65-74 Years,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,89.2,Percent
1,IP,Non-COVID-19,Age,65-74 Years,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,89.3,Percent
1,IP,Non-COVID-19,Age,65-74 Years,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,89.7,Percent
1,IP,Non-COVID-19,Age,65-74 Years,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,88.5,Percent
1,IP,Non-COVID-19,Age,65-74 Years,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,88.7,Percent
1,IP,Non-COVID-19,Age,65-74 Years,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,86.3,Percent
1,IP,Non-COVID-19,Age,65-74 Years,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,84.5,Percent
1,IP,Non-COVID-19,Age,65-74 Years,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,83.6,Percent
1,IP,Non-COVID-19,Age,65-74 Years,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,82.6,Percent
1,IP,Non-COVID-19,Age,65-74 Years,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,84.0,Percent
1,IP,Non-COVID-19,Age,65-74 Years,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,81.1,Percent
1,IP,Non-COVID-19,Age,65-74 Years,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,80.7,Percent
1,IP,Non-COVID-19,Age,65-74 Years,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,82.2,Percent
1,IP,Non-COVID-19,Age,65-74 Years,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,82.3,Percent
1,IP,Non-COVID-19,Age,65-74 Years,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,79.2,Percent
1,IP,Non-COVID-19,Age,65-74 Years,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,80.8,Percent
1,IP,Non-COVID-19,Age,65-74 Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,80.4,Percent
1,IP,Non-COVID-19,Age,65-74 Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,79.6,Percent
1,IP,Non-COVID-19,Age,65-74 Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,78.7,Percent
1,IP,Non-COVID-19,Age,65-74 Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,76.6,Percent
1,IP,Non-COVID-19,Age,65-74 Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,77.0,Percent
1,IP,Non-COVID-19,Age,65-74 Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,77.5,Percent
1,IP,Non-COVID-19,Age,65-74 Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,73.4,Percent
1,IP,Non-COVID-19,Age,65-74 Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,71.0,Percent
1,IP,Non-COVID-19,Age,65-74 Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,68.0,Percent
1,IP,Non-COVID-19,Age,65-74 Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,69.3,Percent
1,IP,Non-COVID-19,Age,65-74 Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,62.6,Percent
1,IP,Non-COVID-19,Age,65-74 Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,65.5,Percent
1,IP,Non-COVID-19,Age,65-74 Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,62.8,Percent
1,IP,Non-COVID-19,Age,65-74 Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,66.2,Percent
1,IP,Non-COVID-19,Age,65-74 Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,65.3,Percent
1,IP,Non-COVID-19,Age,65-74 Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,67.7,Percent
1,IP,Non-COVID-19,Age,65-74 Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,65.6,Percent
1,IP,Non-COVID-19,Age,65-74 Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,64.4,Percent
1,IP,Non-COVID-19,Age,65-74 Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,66.2,Percent
1,IP,Non-COVID-19,Age,65-74 Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,69.6,Percent
1,IP,Non-COVID-19,Age,65-74 Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,67.8,Percent
1,IP,Non-COVID-19,Age,65-74 Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,70.2,Percent
1,IP,Non-COVID-19,Age,65-74 Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,71.4,Percent
1,IP,Non-COVID-19,Age,65-74 Years,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,73.2,Percent
1,IP,Non-COVID-19,Age,65-74 Years,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,72.2,Percent
1,IP,Non-COVID-19,Age,65-74 Years,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,72.9,Percent
1,IP,Non-COVID-19,Age,65-74 Years,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,69.3,Percent
1,IP,Non-COVID-19,Age,65-74 Years,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,70.7,Percent
1,IP,Non-COVID-19,Age,75-84 Years,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,86.7,Percent
1,IP,Non-COVID-19,Age,75-84 Years,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,67.7,Percent
1,IP,Non-COVID-19,Age,75-84 Years,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,61.8,Percent
1,IP,Non-COVID-19,Age,75-84 Years,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,64.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,70.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,77.1,Percent
1,IP,Non-COVID-19,Age,75-84 Years,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,81.4,Percent
1,IP,Non-COVID-19,Age,75-84 Years,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,86.0,Percent
1,IP,Non-COVID-19,Age,75-84 Years,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,86.5,Percent
1,IP,Non-COVID-19,Age,75-84 Years,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,86.4,Percent
1,IP,Non-COVID-19,Age,75-84 Years,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,89.7,Percent
1,IP,Non-COVID-19,Age,75-84 Years,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,89.1,Percent
1,IP,Non-COVID-19,Age,75-84 Years,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,87.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,88.9,Percent
1,IP,Non-COVID-19,Age,75-84 Years,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,85.9,Percent
1,IP,Non-COVID-19,Age,75-84 Years,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,84.5,Percent
1,IP,Non-COVID-19,Age,75-84 Years,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,84.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,84.9,Percent
1,IP,Non-COVID-19,Age,75-84 Years,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,83.0,Percent
1,IP,Non-COVID-19,Age,75-84 Years,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,80.6,Percent
1,IP,Non-COVID-19,Age,75-84 Years,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,80.8,Percent
1,IP,Non-COVID-19,Age,75-84 Years,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,79.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,81.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,83.8,Percent
1,IP,Non-COVID-19,Age,75-84 Years,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,78.0,Percent
1,IP,Non-COVID-19,Age,75-84 Years,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,80.1,Percent
1,IP,Non-COVID-19,Age,75-84 Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,80.6,Percent
1,IP,Non-COVID-19,Age,75-84 Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,79.1,Percent
1,IP,Non-COVID-19,Age,75-84 Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,76.1,Percent
1,IP,Non-COVID-19,Age,75-84 Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,78.0,Percent
1,IP,Non-COVID-19,Age,75-84 Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,79.2,Percent
1,IP,Non-COVID-19,Age,75-84 Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,78.4,Percent
1,IP,Non-COVID-19,Age,75-84 Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,75.4,Percent
1,IP,Non-COVID-19,Age,75-84 Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,69.8,Percent
1,IP,Non-COVID-19,Age,75-84 Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,70.8,Percent
1,IP,Non-COVID-19,Age,75-84 Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,63.9,Percent
1,IP,Non-COVID-19,Age,75-84 Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,63.4,Percent
1,IP,Non-COVID-19,Age,75-84 Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,61.7,Percent
1,IP,Non-COVID-19,Age,75-84 Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,59.4,Percent
1,IP,Non-COVID-19,Age,75-84 Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,60.9,Percent
1,IP,Non-COVID-19,Age,75-84 Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,63.1,Percent
1,IP,Non-COVID-19,Age,75-84 Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,65.2,Percent
1,IP,Non-COVID-19,Age,75-84 Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,62.9,Percent
1,IP,Non-COVID-19,Age,75-84 Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,62.9,Percent
1,IP,Non-COVID-19,Age,75-84 Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,67.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,67.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,66.2,Percent
1,IP,Non-COVID-19,Age,75-84 Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,71.0,Percent
1,IP,Non-COVID-19,Age,75-84 Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,72.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,71.4,Percent
1,IP,Non-COVID-19,Age,75-84 Years,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,70.3,Percent
1,IP,Non-COVID-19,Age,75-84 Years,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,71.9,Percent
1,IP,Non-COVID-19,Age,75-84 Years,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,70.9,Percent
1,IP,Non-COVID-19,Age,75-84 Years,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,73.1,Percent
1,IP,Non-COVID-19,Age,85+ Years,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,86.7,Percent
1,IP,Non-COVID-19,Age,85+ Years,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,70.5,Percent
1,IP,Non-COVID-19,Age,85+ Years,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,60.4,Percent
1,IP,Non-COVID-19,Age,85+ Years,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,58.7,Percent
1,IP,Non-COVID-19,Age,85+ Years,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,62.5,Percent
1,IP,Non-COVID-19,Age,85+ Years,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,76.8,Percent
1,IP,Non-COVID-19,Age,85+ Years,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,81.6,Percent
1,IP,Non-COVID-19,Age,85+ Years,19,05/06/2020 12:00:00 AM,05/12/2020 12:00:00 AM,79.9,Percent
1,IP,Non-COVID-19,Age,85+ Years,20,05/13/2020 12:00:00 AM,05/19/2020 12:00:00 AM,82.5,Percent
1,IP,Non-COVID-19,Age,85+ Years,21,05/20/2020 12:00:00 AM,05/26/2020 12:00:00 AM,85.0,Percent
1,IP,Non-COVID-19,Age,85+ Years,22,05/27/2020 12:00:00 AM,06/02/2020 12:00:00 AM,87.3,Percent
1,IP,Non-COVID-19,Age,85+ Years,23,06/03/2020 12:00:00 AM,06/09/2020 12:00:00 AM,86.3,Percent
1,IP,Non-COVID-19,Age,85+ Years,24,06/10/2020 12:00:00 AM,06/16/2020 12:00:00 AM,88.1,Percent
1,IP,Non-COVID-19,Age,85+ Years,25,06/17/2020 12:00:00 AM,06/23/2020 12:00:00 AM,87.2,Percent
1,IP,Non-COVID-19,Age,85+ Years,26,06/24/2020 12:00:00 AM,06/30/2020 12:00:00 AM,84.6,Percent
1,IP,Non-COVID-19,Age,85+ Years,27,07/01/2020 12:00:00 AM,07/07/2020 12:00:00 AM,83.7,Percent
1,IP,Non-COVID-19,Age,85+ Years,28,07/08/2020 12:00:00 AM,07/14/2020 12:00:00 AM,82.0,Percent
1,IP,Non-COVID-19,Age,85+ Years,29,07/15/2020 12:00:00 AM,07/21/2020 12:00:00 AM,79.1,Percent
1,IP,Non-COVID-19,Age,85+ Years,30,07/22/2020 12:00:00 AM,07/28/2020 12:00:00 AM,78.6,Percent
1,IP,Non-COVID-19,Age,85+ Years,31,07/29/2020 12:00:00 AM,08/04/2020 12:00:00 AM,78.6,Percent
1,IP,Non-COVID-19,Age,85+ Years,32,08/05/2020 12:00:00 AM,08/11/2020 12:00:00 AM,79.1,Percent
1,IP,Non-COVID-19,Age,85+ Years,33,08/12/2020 12:00:00 AM,08/18/2020 12:00:00 AM,77.6,Percent
1,IP,Non-COVID-19,Age,85+ Years,34,08/19/2020 12:00:00 AM,08/25/2020 12:00:00 AM,79.9,Percent
1,IP,Non-COVID-19,Age,85+ Years,35,08/26/2020 12:00:00 AM,09/01/2020 12:00:00 AM,80.3,Percent
1,IP,Non-COVID-19,Age,85+ Years,36,09/02/2020 12:00:00 AM,09/08/2020 12:00:00 AM,77.1,Percent
1,IP,Non-COVID-19,Age,85+ Years,37,09/09/2020 12:00:00 AM,09/15/2020 12:00:00 AM,78.6,Percent
1,IP,Non-COVID-19,Age,85+ Years,38,09/16/2020 12:00:00 AM,09/22/2020 12:00:00 AM,78.9,Percent
1,IP,Non-COVID-19,Age,85+ Years,39,09/23/2020 12:00:00 AM,09/29/2020 12:00:00 AM,79.2,Percent
1,IP,Non-COVID-19,Age,85+ Years,40,09/30/2020 12:00:00 AM,10/06/2020 12:00:00 AM,76.8,Percent
1,IP,Non-COVID-19,Age,85+ Years,41,10/07/2020 12:00:00 AM,10/13/2020 12:00:00 AM,76.2,Percent
1,IP,Non-COVID-19,Age,85+ Years,42,10/14/2020 12:00:00 AM,10/20/2020 12:00:00 AM,79.8,Percent
1,IP,Non-COVID-19,Age,85+ Years,43,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,77.2,Percent
1,IP,Non-COVID-19,Age,85+ Years,44,10/28/2020 12:00:00 AM,11/03/2020 12:00:00 AM,74.2,Percent
1,IP,Non-COVID-19,Age,85+ Years,45,11/04/2020 12:00:00 AM,11/10/2020 12:00:00 AM,71.3,Percent
1,IP,Non-COVID-19,Age,85+ Years,46,11/11/2020 12:00:00 AM,11/17/2020 12:00:00 AM,66.4,Percent
1,IP,Non-COVID-19,Age,85+ Years,47,11/18/2020 12:00:00 AM,11/24/2020 12:00:00 AM,63.1,Percent
1,IP,Non-COVID-19,Age,85+ Years,48,11/25/2020 12:00:00 AM,12/01/2020 12:00:00 AM,64.4,Percent
1,IP,Non-COVID-19,Age,85+ Years,49,12/02/2020 12:00:00 AM,12/08/2020 12:00:00 AM,58.4,Percent
1,IP,Non-COVID-19,Age,85+ Years,50,12/09/2020 12:00:00 AM,12/15/2020 12:00:00 AM,57.0,Percent
1,IP,Non-COVID-19,Age,85+ Years,51,12/16/2020 12:00:00 AM,12/22/2020 12:00:00 AM,55.0,Percent
1,IP,Non-COVID-19,Age,85+ Years,52,12/23/2020 12:00:00 AM,12/29/2020 12:00:00 AM,61.5,Percent
1,IP,Non-COVID-19,Age,85+ Years,53,12/30/2020 12:00:00 AM,01/05/2021 12:00:00 AM,61.8,Percent
1,IP,Non-COVID-19,Age,85+ Years,54,01/06/2021 12:00:00 AM,01/12/2021 12:00:00 AM,62.9,Percent
1,IP,Non-COVID-19,Age,85+ Years,55,01/13/2021 12:00:00 AM,01/19/2021 12:00:00 AM,60.0,Percent
1,IP,Non-COVID-19,Age,85+ Years,56,01/20/2021 12:00:00 AM,01/26/2021 12:00:00 AM,61.1,Percent
1,IP,Non-COVID-19,Age,85+ Years,57,01/27/2021 12:00:00 AM,02/02/2021 12:00:00 AM,64.9,Percent
1,IP,Non-COVID-19,Age,85+ Years,58,02/03/2021 12:00:00 AM,02/09/2021 12:00:00 AM,69.1,Percent
1,IP,Non-COVID-19,Age,85+ Years,59,02/10/2021 12:00:00 AM,02/16/2021 12:00:00 AM,69.8,Percent
1,IP,Non-COVID-19,Age,85+ Years,60,02/17/2021 12:00:00 AM,02/23/2021 12:00:00 AM,70.8,Percent
1,IP,Non-COVID-19,Age,85+ Years,61,02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,72.1,Percent
1,IP,Non-COVID-19,Age,85+ Years,62,03/03/2021 12:00:00 AM,03/09/2021 12:00:00 AM,68.8,Percent
1,IP,Non-COVID-19,Age,85+ Years,63,03/10/2021 12:00:00 AM,03/16/2021 12:00:00 AM,69.7,Percent
1,IP,Non-COVID-19,Age,85+ Years,64,03/17/2021 12:00:00 AM,03/23/2021 12:00:00 AM,70.5,Percent
1,IP,Non-COVID-19,Age,85+ Years,65,03/24/0201 12:00:00 AM,03/30/2021 12:00:00 AM,65.3,Percent
1,IP,Non-COVID-19,Sex,Female,12,03/18/2020 12:00:00 AM,03/24/2020 12:00:00 AM,90.7,Percent
1,IP,Non-COVID-19,Sex,Female,13,03/25/2020 12:00:00 AM,03/31/2020 12:00:00 AM,78.7,Percent
1,IP,Non-COVID-19,Sex,Female,14,04/01/2020 12:00:00 AM,04/07/2020 12:00:00 AM,73.4,Percent
1,IP,Non-COVID-19,Sex,Female,15,04/08/2020 12:00:00 AM,04/14/2020 12:00:00 AM,74.2,Percent
1,IP,Non-COVID-19,Sex,Female,16,04/15/2020 12:00:00 AM,04/21/2020 12:00:00 AM,79.3,Percent
1,IP,Non-COVID-19,Sex,Female,17,04/22/2020 12:00:00 AM,04/28/2020 12:00:00 AM,84.0,Percent
1,IP,Non-COVID-19,Sex,Female,18,04/29/2020 12:00:00 AM,05/05/2020 12:00:00 AM,86.7,Percent
